Order_ID,Order_Date,Customer_ID,Product,Category,Region,Salesperson,Sales_Channel,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Sales,Cost,Profit,Payment_Method,Order_Status,Year,Month_Number,Month,Quarter
ORD10143,2023-05-10,CUST1007,Office Chair,Furniture,East,Arjun,Online,8,12337.16,0.2,98697.28,19739.46,78957.82,60007.94,18949.88,UPI,Completed,2023,5,May,Q2
ORD10144,2023-05-11,CUST1021,Printer,Office Equipment,West,Priya,Retail Store,1,15143.33,0.05,15143.33,757.17,14386.16,11940.51,2445.65,Credit Card,Completed,2023,5,May,Q2
ORD10145,2023-05-12,CUST1168,Headphones,Accessories,North,Vikram,Distributor,4,3662.24,0.05,14648.96,732.45,13916.51,10437.38,3479.13,Net Banking,Completed,2023,5,May,Q2
ORD10146,2023-05-13,CUST1124,Mouse,Accessories,Central,Arjun,Distributor,3,1201.87,0.0,3605.61,0.0,3605.61,2523.93,1081.68,UPI,Completed,2023,5,May,Q2
ORD10147,2023-05-14,CUST1015,Keyboard,Accessories,South,Amit,Distributor,4,2537.89,0.05,10151.56,507.58,9643.98,6943.67,2700.31,Debit Card,Completed,2023,5,May,Q2
ORD10148,2023-05-15,CUST1065,Tablet,Electronics,North,Amit,Distributor,5,26182.96,0.05,130914.8,6545.74,124369.06,99495.25,24873.81,Net Banking,Completed,2023,5,May,Q2
ORD10149,2023-05-16,CUST1051,Smartphone,Electronics,South,Rahul,Retail Store,6,41391.78,0.0,248350.68,0.0,248350.68,208614.57,39736.11,Credit Card,Completed,2023,5,May,Q2
ORD10150,2023-05-17,CUST1107,Office Chair,Furniture,North,Sneha,Distributor,6,12938.28,0.0,77629.68,0.0,77629.68,58998.56,18631.12,Net Banking,Completed,2023,5,May,Q2
ORD10151,2023-05-17,CUST1022,Tablet,Electronics,East,Amit,Online,2,30155.55,0.05,60311.1,3015.56,57295.54,45836.43,11459.11,Cash,Completed,2023,5,May,Q2
ORD10152,2023-05-18,CUST1088,Tablet,Electronics,East,Priya,Distributor,7,29131.9,0.0,203923.3,0.0,203923.3,163138.64,40784.66,UPI,Completed,2023,5,May,Q2
ORD10153,2023-05-19,CUST1045,Mouse,Accessories,East,Vikram,Distributor,3,1214.16,0.1,3642.48,364.25,3278.23,2294.76,983.47,Net Banking,Completed,2023,5,May,Q2
ORD10154,2023-05-20,CUST1104,Smartphone,Electronics,Central,Neha,Distributor,9,42663.94,0.2,383975.46,76795.09,-307180.37,258031.51,-49148.86,Credit Card,Returned,2023,5,May,Q2
ORD10155,2023-05-21,CUST1142,Laptop,Electronics,South,Rahul,Online,8,63789.17,0.05,510313.36,25515.67,484797.69,397534.11,87263.58,Debit Card,Completed,2023,5,May,Q2
ORD10156,2023-05-22,CUST1017,Monitor,Electronics,Central,Rahul,Retail Store,10,16715.8,0.1,167158.0,16715.8,150442.2,117344.92,33097.28,Debit Card,Completed,2023,5,May,Q2
ORD10157,2023-05-23,CUST1070,Tablet,Electronics,East,Neha,Distributor,8,26859.62,0.0,214876.96,0.0,214876.96,171901.57,42975.39,Debit Card,Completed,2023,5,May,Q2
ORD10158,2023-05-24,CUST1158,Office Chair,Furniture,East,Priya,Distributor,7,12636.24,0.0,88453.68,0.0,88453.68,67224.8,21228.88,UPI,Completed,2023,5,May,Q2
ORD10159,2023-05-25,CUST1024,Tablet,Electronics,North,Arjun,Distributor,1,25810.19,0.1,25810.19,2581.02,23229.17,18583.34,4645.83,Debit Card,Completed,2023,5,May,Q2
ORD10160,2023-05-26,CUST1096,Keyboard,Accessories,South,Amit,Retail Store,4,2416.86,0.0,9667.44,0.0,9667.44,6960.56,2706.88,Debit Card,Completed,2023,5,May,Q2
ORD10161,2023-05-27,CUST1064,Mouse,Accessories,East,Neha,Distributor,3,1283.35,0.15,3850.05,577.51,3272.54,2290.78,981.76,Net Banking,Completed,2023,5,May,Q2
ORD10162,2023-05-28,CUST1079,Keyboard,Accessories,North,Priya,Distributor,8,2425.61,0.1,19404.88,1940.49,17464.39,12574.36,4890.03,Cash,Completed,2023,5,May,Q2
ORD10163,2023-05-28,CUST1048,Office Chair,Furniture,North,Vikram,Online,9,12870.44,0.15,115833.96,17375.09,98458.87,74828.74,23630.13,Net Banking,Completed,2023,5,May,Q2
ORD10164,2023-05-29,CUST1147,Smartphone,Electronics,North,Vikram,Distributor,8,40921.22,0.05,327369.76,16368.49,311001.27,261241.07,49760.2,UPI,Completed,2023,5,May,Q2
ORD10165,2023-05-30,CUST1023,Smartphone,Electronics,West,Arjun,Distributor,8,41706.76,0.1,333654.08,33365.41,300288.67,252242.48,48046.19,UPI,Completed,2023,5,May,Q2
ORD10166,2023-05-31,CUST1126,Monitor,Electronics,North,Amit,Online,9,16622.22,0.0,149599.98,0.0,149599.98,116687.98,32912.0,Debit Card,Completed,2023,5,May,Q2
ORD10167,2023-06-01,CUST1180,Tablet,Electronics,South,Pooja,Retail Store,3,30047.79,0.1,90143.37,9014.34,81129.03,64903.22,16225.81,Net Banking,Completed,2023,6,June,Q2
ORD10168,2023-06-02,CUST1054,Smartphone,Electronics,East,Amit,Online,9,39035.99,0.05,351323.91,17566.2,333757.71,280356.48,53401.23,Net Banking,Completed,2023,6,June,Q2
ORD10169,2023-06-03,CUST1039,Printer,Office Equipment,West,Arjun,Online,10,14857.94,0.1,148579.4,14857.94,133721.46,110988.81,22732.65,Debit Card,Completed,2023,6,June,Q2
ORD10170,2023-06-04,CUST1104,Printer,Office Equipment,Central,Sneha,Retail Store,2,13817.65,0.05,27635.3,1381.76,26253.54,21790.44,4463.1,Net Banking,Completed,2023,6,June,Q2
ORD10171,2023-06-05,CUST1101,Mouse,Accessories,South,Rahul,Online,5,1240.51,0.2,6202.55,1240.51,4962.04,3473.43,1488.61,Credit Card,Completed,2023,6,June,Q2
ORD10172,2023-06-06,CUST1114,Smartphone,Electronics,Central,Arjun,Retail Store,3,37733.67,0.2,113201.01,22640.2,90560.81,76071.08,14489.73,Net Banking,Completed,2023,6,June,Q2
ORD10173,2023-06-07,CUST1091,Mouse,Accessories,South,Arjun,Online,6,1256.88,0.05,7541.28,377.06,7164.22,5014.95,2149.27,Cash,Completed,2023,6,June,Q2
ORD10174,2023-06-07,CUST1168,Office Chair,Furniture,West,Amit,Retail Store,7,11423.04,0.15,79961.28,11994.19,67967.09,51654.99,16312.1,Debit Card,Completed,2023,6,June,Q2
ORD10175,2023-06-08,CUST1132,Office Chair,Furniture,South,Arjun,Distributor,9,12510.98,0.2,112598.82,22519.76,90079.06,68460.09,21618.97,Debit Card,Completed,2023,6,June,Q2
ORD10176,2023-06-09,CUST1092,Monitor,Electronics,Central,Vikram,Online,4,16917.87,0.0,67671.48,0.0,67671.48,52783.75,14887.73,Credit Card,Completed,2023,6,June,Q2
ORD10177,2023-06-10,CUST1074,Laptop,Electronics,North,Neha,Retail Store,2,67774.91,0.15,135549.82,20332.47,115217.35,94478.23,20739.12,Credit Card,Completed,2023,6,June,Q2
ORD10178,2023-06-11,CUST1035,Keyboard,Accessories,West,Sneha,Retail Store,2,2646.1,0.15,5292.2,793.83,4498.37,3238.83,1259.54,Debit Card,Completed,2023,6,June,Q2
ORD10179,2023-06-12,CUST1105,Printer,Office Equipment,South,Pooja,Online,4,15988.83,0.05,63955.32,3197.77,60757.55,50428.77,10328.78,Cash,Completed,2023,6,June,Q2
ORD10180,2023-06-13,CUST1093,Smartphone,Electronics,Central,Amit,Online,3,39938.36,0.05,119815.08,5990.75,113824.33,95612.44,18211.89,Credit Card,Completed,2023,6,June,Q2
ORD10181,2023-06-14,CUST1173,Keyboard,Accessories,East,Sneha,Online,9,2503.83,0.2,22534.47,4506.89,18027.58,12979.86,5047.72,Cash,Completed,2023,6,June,Q2
ORD10182,2023-06-15,CUST1004,Monitor,Electronics,South,Rahul,Retail Store,4,16683.77,0.0,66735.08,0.0,66735.08,52053.36,14681.72,UPI,Completed,2023,6,June,Q2
ORD10183,2023-06-16,CUST1124,Headphones,Accessories,North,Priya,Distributor,9,3691.48,0.15,33223.32,4983.5,28239.82,21179.86,7059.96,Credit Card,Completed,2023,6,June,Q2
ORD10184,2023-06-17,CUST1087,Keyboard,Accessories,South,Amit,Distributor,3,2360.87,0.0,7082.61,0.0,7082.61,5099.48,1983.13,Credit Card,Completed,2023,6,June,Q2
ORD10185,2023-06-18,CUST1028,Laptop,Electronics,West,Vikram,Online,5,63752.26,0.0,318761.3,0.0,318761.3,261384.27,57377.03,Cash,Completed,2023,6,June,Q2
ORD10186,2023-06-18,CUST1076,Laptop,Electronics,East,Pooja,Distributor,8,66709.68,0.05,533677.44,26683.87,506993.57,415734.73,91258.84,Credit Card,Completed,2023,6,June,Q2
ORD10187,2023-06-19,CUST1042,Headphones,Accessories,South,Priya,Distributor,2,3729.73,0.0,7459.46,0.0,7459.46,5594.6,1864.86,Credit Card,Completed,2023,6,June,Q2
ORD10188,2023-06-20,CUST1171,Laptop,Electronics,West,Neha,Distributor,1,61458.57,0.1,61458.57,6145.86,0.0,45356.42,0.0,Cash,Cancelled,2023,6,June,Q2
ORD10189,2023-06-21,CUST1009,Keyboard,Accessories,South,Neha,Retail Store,1,2638.08,0.15,2638.08,395.71,2242.37,1614.51,627.86,Debit Card,Completed,2023,6,June,Q2
ORD10190,2023-06-22,CUST1049,Office Chair,Furniture,Central,Priya,Online,5,12938.99,0.05,64694.95,3234.75,61460.2,46709.75,14750.45,UPI,Completed,2023,6,June,Q2
ORD10191,2023-06-23,CUST1098,Mouse,Accessories,West,Priya,Retail Store,1,1140.19,0.0,1140.19,0.0,1140.19,798.13,342.06,Credit Card,Completed,2023,6,June,Q2
ORD10192,2023-06-24,CUST1096,Smartphone,Electronics,East,Vikram,Online,5,37577.84,0.05,187889.2,9394.46,178494.74,149935.58,28559.16,Net Banking,Completed,2023,6,June,Q2
ORD10193,2023-06-25,CUST1148,Tablet,Electronics,Central,Rahul,Distributor,9,26530.64,0.0,238775.76,0.0,238775.76,191020.61,47755.15,Net Banking,Completed,2023,6,June,Q2
ORD10194,2023-06-26,CUST1091,Desk,Furniture,East,Arjun,Retail Store,9,19422.63,0.0,174803.67,0.0,174803.67,138094.9,36708.77,Cash,Completed,2023,6,June,Q2
ORD10195,2023-06-27,CUST1014,Laptop,Electronics,Central,Rahul,Distributor,4,67443.34,0.05,269773.36,13488.67,256284.69,210153.45,46131.24,UPI,Completed,2023,6,June,Q2
ORD10196,2023-06-28,CUST1145,Keyboard,Accessories,West,Rahul,Distributor,6,2377.93,0.1,14267.58,1426.76,12840.82,9245.39,3595.43,UPI,Completed,2023,6,June,Q2
ORD10197,2023-06-28,CUST1149,Keyboard,Accessories,West,Sneha,Retail Store,10,2580.68,0.1,25806.8,2580.68,23226.12,16722.81,6503.31,Net Banking,Completed,2023,6,June,Q2
ORD10198,2023-06-29,CUST1143,Headphones,Accessories,South,Neha,Online,9,3289.82,0.1,29608.38,2960.84,26647.54,19985.66,6661.88,Credit Card,Completed,2023,6,June,Q2
ORD10199,2023-06-30,CUST1006,Desk,Furniture,Central,Amit,Online,6,16916.98,0.05,101501.88,5075.09,96426.79,76177.16,20249.63,UPI,Completed,2023,6,June,Q2
ORD10200,2023-07-01,CUST1099,Keyboard,Accessories,Central,Priya,Online,7,2317.33,0.0,16221.31,0.0,16221.31,11679.34,4541.97,Credit Card,Completed,2023,7,July,Q3
ORD10201,2023-07-02,CUST1172,Keyboard,Accessories,North,Pooja,Retail Store,6,2645.01,0.15,15870.06,2380.51,13489.55,9712.48,3777.07,Debit Card,Completed,2023,7,July,Q3
ORD10202,2023-07-03,CUST1077,Headphones,Accessories,South,Vikram,Retail Store,8,3285.89,0.05,26287.12,1314.36,24972.76,18729.57,6243.19,Net Banking,Completed,2023,7,July,Q3
ORD10203,2023-07-04,CUST1148,Laptop,Electronics,South,Neha,Online,5,63004.39,0.2,315021.95,63004.39,252017.56,206654.4,45363.16,Cash,Completed,2023,7,July,Q3
ORD10204,2023-07-05,CUST1164,Monitor,Electronics,South,Rahul,Distributor,2,17722.12,0.1,35444.24,3544.42,31899.82,24881.86,7017.96,Credit Card,Completed,2023,7,July,Q3
ORD10205,2023-07-06,CUST1139,Keyboard,Accessories,Central,Priya,Retail Store,6,2509.08,0.1,15054.48,1505.45,13549.03,9755.3,3793.73,Cash,Completed,2023,7,July,Q3
ORD10206,2023-07-07,CUST1099,Keyboard,Accessories,East,Sneha,Distributor,2,2497.64,0.0,4995.28,0.0,4995.28,3596.6,1398.68,Debit Card,Completed,2023,7,July,Q3
ORD10207,2023-07-08,CUST1003,Headphones,Accessories,East,Vikram,Retail Store,2,3714.7,0.0,7429.4,0.0,7429.4,5572.05,1857.35,UPI,Completed,2023,7,July,Q3
ORD10208,2023-07-09,CUST1112,Printer,Office Equipment,West,Priya,Online,10,14921.77,0.0,149217.7,0.0,149217.7,123850.69,25367.01,UPI,Completed,2023,7,July,Q3
ORD10209,2023-07-09,CUST1104,Tablet,Electronics,Central,Vikram,Retail Store,1,26924.35,0.0,26924.35,0.0,26924.35,21539.48,5384.87,UPI,Completed,2023,7,July,Q3
ORD10210,2023-07-10,CUST1165,Smartphone,Electronics,South,Sneha,Online,1,40596.28,0.05,40596.28,2029.81,38566.47,32395.83,6170.64,Cash,Completed,2023,7,July,Q3
ORD10211,2023-07-11,CUST1134,Office Chair,Furniture,West,Arjun,Distributor,1,11328.13,0.15,11328.13,1699.22,9628.91,7317.97,2310.94,Debit Card,Completed,2023,7,July,Q3
ORD10212,2023-07-12,CUST1025,Laptop,Electronics,West,Vikram,Distributor,4,63160.31,0.1,252641.24,25264.12,0.0,186449.24,0.0,Debit Card,Cancelled,2023,7,July,Q3
ORD10213,2023-07-13,CUST1128,Keyboard,Accessories,South,Neha,Distributor,4,2307.47,0.2,9229.88,1845.98,7383.9,5316.41,2067.49,Cash,Completed,2023,7,July,Q3
ORD10214,2023-07-14,CUST1148,Keyboard,Accessories,East,Pooja,Retail Store,9,2630.08,0.1,23670.72,2367.07,21303.65,15338.63,5965.02,Cash,Completed,2023,7,July,Q3
ORD10215,2023-07-15,CUST1108,Printer,Office Equipment,West,Arjun,Distributor,4,15913.8,0.0,63655.2,0.0,63655.2,52833.82,10821.38,Cash,Completed,2023,7,July,Q3
ORD10216,2023-07-16,CUST1178,Tablet,Electronics,South,Pooja,Retail Store,7,28635.13,0.15,200445.91,30066.89,170379.02,136303.22,34075.8,Credit Card,Completed,2023,7,July,Q3
ORD10217,2023-07-17,CUST1074,Headphones,Accessories,Central,Arjun,Retail Store,7,3490.56,0.15,24433.92,3665.09,20768.83,15576.62,5192.21,Debit Card,Completed,2023,7,July,Q3
ORD10218,2023-07-18,CUST1025,Smartphone,Electronics,East,Priya,Distributor,6,38455.16,0.05,230730.96,11536.55,219194.41,184123.3,35071.11,Debit Card,Completed,2023,7,July,Q3
ORD10219,2023-07-19,CUST1022,Laptop,Electronics,Central,Pooja,Online,6,69276.0,0.1,415656.0,41565.6,374090.4,306754.13,67336.27,UPI,Completed,2023,7,July,Q3
ORD10220,2023-07-20,CUST1140,Tablet,Electronics,North,Rahul,Online,9,26660.05,0.1,239940.45,23994.04,215946.41,172757.13,43189.28,UPI,Completed,2023,7,July,Q3
ORD10221,2023-07-20,CUST1171,Headphones,Accessories,East,Neha,Online,7,3629.55,0.1,25406.85,2540.68,22866.17,17149.63,5716.54,UPI,Completed,2023,7,July,Q3
ORD10222,2023-07-21,CUST1110,Laptop,Electronics,West,Rahul,Retail Store,10,61499.86,0.1,614998.6,61499.86,553498.74,453868.97,99629.77,Debit Card,Completed,2023,7,July,Q3
ORD10223,2023-07-22,CUST1051,Keyboard,Accessories,West,Amit,Retail Store,9,2595.65,0.0,23360.85,0.0,23360.85,16819.81,6541.04,UPI,Completed,2023,7,July,Q3
ORD10224,2023-07-23,CUST1059,Tablet,Electronics,North,Sneha,Online,3,29302.96,0.15,87908.88,13186.33,0.0,59778.04,0.0,Credit Card,Cancelled,2023,7,July,Q3
ORD10225,2023-07-24,CUST1064,Headphones,Accessories,East,Amit,Distributor,7,3738.89,0.05,26172.23,1308.61,-24863.62,18647.72,-6215.9,Debit Card,Returned,2023,7,July,Q3
ORD10226,2023-07-25,CUST1083,Office Chair,Furniture,Central,Rahul,Distributor,5,11183.33,0.0,55916.65,0.0,55916.65,42496.65,13420.0,Net Banking,Completed,2023,7,July,Q3
ORD10227,2023-07-26,CUST1096,Mouse,Accessories,North,Pooja,Retail Store,7,1134.5,0.15,7941.5,1191.22,6750.28,4725.2,2025.08,Net Banking,Completed,2023,7,July,Q3
ORD10228,2023-07-27,CUST1041,Office Chair,Furniture,East,Arjun,Online,9,11219.38,0.0,100974.42,0.0,100974.42,76740.56,24233.86,Credit Card,Completed,2023,7,July,Q3
ORD10229,2023-07-28,CUST1022,Tablet,Electronics,North,Sneha,Distributor,7,28633.61,0.2,200435.27,40087.05,160348.22,128278.58,32069.64,Net Banking,Completed,2023,7,July,Q3
ORD10230,2023-07-29,CUST1038,Headphones,Accessories,West,Arjun,Online,2,3326.75,0.1,6653.5,665.35,5988.15,4491.11,1497.04,UPI,Completed,2023,7,July,Q3
ORD10231,2023-07-30,CUST1035,Mouse,Accessories,North,Priya,Distributor,1,1204.54,0.05,1204.54,60.23,1144.31,801.02,343.29,Net Banking,Completed,2023,7,July,Q3
ORD10232,2023-07-30,CUST1073,Printer,Office Equipment,East,Neha,Retail Store,1,15620.5,0.05,15620.5,781.03,14839.47,12316.76,2522.71,Debit Card,Completed,2023,7,July,Q3
ORD10233,2023-07-31,CUST1139,Headphones,Accessories,Central,Neha,Retail Store,4,3673.2,0.2,14692.8,2938.56,11754.24,8815.68,2938.56,Net Banking,Completed,2023,7,July,Q3
ORD10234,2023-08-01,CUST1035,Mouse,Accessories,North,Rahul,Distributor,5,1143.08,0.15,5715.4,857.31,-4858.09,3400.66,-1457.43,Net Banking,Returned,2023,8,August,Q3
ORD10235,2023-08-02,CUST1144,Mouse,Accessories,South,Pooja,Online,2,1107.75,0.2,2215.5,443.1,1772.4,1240.68,531.72,Cash,Completed,2023,8,August,Q3
ORD10236,2023-08-03,CUST1037,Monitor,Electronics,South,Sneha,Distributor,5,17517.39,0.1,87586.95,8758.7,78828.25,61486.04,17342.21,UPI,Completed,2023,8,August,Q3
ORD10237,2023-08-04,CUST1023,Laptop,Electronics,West,Pooja,Distributor,10,66966.22,0.2,669662.2,133932.44,535729.76,439298.4,96431.36,Cash,Completed,2023,8,August,Q3
ORD10238,2023-08-05,CUST1123,Printer,Office Equipment,Central,Priya,Online,8,16031.13,0.15,128249.04,19237.36,109011.68,90479.69,18531.99,Cash,Completed,2023,8,August,Q3
ORD10239,2023-08-06,CUST1016,Keyboard,Accessories,Central,Arjun,Retail Store,1,2472.46,0.0,2472.46,0.0,2472.46,1780.17,692.29,Cash,Completed,2023,8,August,Q3
ORD10240,2023-08-07,CUST1094,Desk,Furniture,West,Arjun,Online,3,16573.21,0.05,49719.63,2485.98,47233.65,37314.58,9919.07,UPI,Completed,2023,8,August,Q3
ORD10241,2023-08-08,CUST1172,Smartphone,Electronics,Central,Rahul,Distributor,3,38489.67,0.15,115469.01,17320.35,98148.66,82444.87,15703.79,Cash,Completed,2023,8,August,Q3
ORD10242,2023-08-09,CUST1029,Headphones,Accessories,North,Vikram,Online,7,3495.14,0.0,24465.98,0.0,24465.98,18349.48,6116.5,Cash,Completed,2023,8,August,Q3
ORD10243,2023-08-10,CUST1084,Monitor,Electronics,North,Pooja,Retail Store,6,18447.06,0.05,110682.36,5534.12,105148.24,82015.63,23132.61,Credit Card,Completed,2023,8,August,Q3
ORD10244,2023-08-10,CUST1018,Tablet,Electronics,North,Priya,Distributor,4,28146.69,0.2,112586.76,22517.35,90069.41,72055.53,18013.88,UPI,Completed,2023,8,August,Q3
ORD10245,2023-08-11,CUST1164,Laptop,Electronics,East,Arjun,Retail Store,1,60909.5,0.0,60909.5,0.0,60909.5,49945.79,10963.71,Credit Card,Completed,2023,8,August,Q3
ORD10246,2023-08-12,CUST1124,Headphones,Accessories,Central,Arjun,Retail Store,5,3699.84,0.05,18499.2,924.96,17574.24,13180.68,4393.56,UPI,Completed,2023,8,August,Q3
ORD10247,2023-08-13,CUST1160,Laptop,Electronics,North,Priya,Retail Store,8,66980.45,0.15,535843.6,80376.54,455467.06,373482.99,81984.07,Credit Card,Completed,2023,8,August,Q3
ORD10248,2023-08-14,CUST1135,Keyboard,Accessories,East,Vikram,Retail Store,2,2679.24,0.15,5358.48,803.77,4554.71,3279.39,1275.32,Debit Card,Completed,2023,8,August,Q3
ORD10249,2023-08-15,CUST1178,Smartphone,Electronics,North,Priya,Distributor,3,38103.85,0.1,114311.55,11431.16,102880.39,86419.53,16460.86,Cash,Completed,2023,8,August,Q3
ORD10250,2023-08-16,CUST1061,Laptop,Electronics,West,Amit,Retail Store,3,66633.29,0.2,199899.87,39979.97,159919.9,131134.32,28785.58,UPI,Completed,2023,8,August,Q3
ORD10251,2023-08-17,CUST1101,Office Chair,Furniture,North,Pooja,Distributor,2,11133.25,0.0,22266.5,0.0,22266.5,16922.54,5343.96,Cash,Completed,2023,8,August,Q3
ORD10252,2023-08-18,CUST1080,Laptop,Electronics,North,Amit,Online,5,62979.64,0.1,314898.2,31489.82,283408.38,232394.87,51013.51,UPI,Completed,2023,8,August,Q3
ORD10253,2023-08-19,CUST1077,Smartphone,Electronics,North,Priya,Retail Store,1,38416.92,0.0,38416.92,0.0,38416.92,32270.21,6146.71,Credit Card,Completed,2023,8,August,Q3
ORD10254,2023-08-20,CUST1036,Keyboard,Accessories,East,Arjun,Distributor,1,2573.34,0.1,2573.34,257.33,2316.01,1667.53,648.48,Cash,Completed,2023,8,August,Q3
ORD10255,2023-08-20,CUST1058,Printer,Office Equipment,East,Arjun,Online,9,14372.18,0.15,129349.62,19402.44,109947.18,91256.16,18691.02,Cash,Completed,2023,8,August,Q3
ORD10256,2023-08-21,CUST1065,Mouse,Accessories,East,Priya,Distributor,9,1243.97,0.1,11195.73,1119.57,10076.16,7053.31,3022.85,Debit Card,Completed,2023,8,August,Q3
ORD10257,2023-08-22,CUST1174,Office Chair,Furniture,Central,Sneha,Distributor,4,11930.34,0.05,47721.36,2386.07,45335.29,34454.82,10880.47,Debit Card,Completed,2023,8,August,Q3
ORD10258,2023-08-23,CUST1019,Smartphone,Electronics,Central,Amit,Distributor,7,42781.41,0.0,299469.87,0.0,299469.87,251554.69,47915.18,UPI,Completed,2023,8,August,Q3
ORD10259,2023-08-24,CUST1046,Monitor,Electronics,South,Amit,Distributor,8,18423.84,0.1,147390.72,14739.07,132651.65,103468.29,29183.36,Cash,Completed,2023,8,August,Q3
ORD10260,2023-08-25,CUST1032,Printer,Office Equipment,North,Neha,Distributor,3,14131.08,0.05,42393.24,2119.66,40273.58,33427.07,6846.51,UPI,Completed,2023,8,August,Q3
ORD10261,2023-08-26,CUST1074,Laptop,Electronics,West,Rahul,Distributor,6,61107.49,0.15,366644.94,54996.74,311648.2,255551.52,56096.68,UPI,Completed,2023,8,August,Q3
ORD10262,2023-08-27,CUST1019,Office Chair,Furniture,West,Sneha,Distributor,8,11391.95,0.05,91135.6,4556.78,86578.82,65799.9,20778.92,Cash,Completed,2023,8,August,Q3
ORD10263,2023-08-28,CUST1109,Desk,Furniture,East,Amit,Online,10,18526.3,0.0,185263.0,0.0,185263.0,146357.77,38905.23,Credit Card,Completed,2023,8,August,Q3
ORD10264,2023-08-29,CUST1171,Office Chair,Furniture,West,Pooja,Online,2,12749.01,0.05,25498.02,1274.9,24223.12,18409.57,5813.55,Cash,Completed,2023,8,August,Q3
ORD10265,2023-08-30,CUST1019,Mouse,Accessories,Central,Rahul,Distributor,6,1126.39,0.0,6758.34,0.0,6758.34,4730.84,2027.5,Net Banking,Completed,2023,8,August,Q3
ORD10266,2023-08-31,CUST1075,Laptop,Electronics,East,Arjun,Online,8,66409.04,0.1,531272.32,53127.23,478145.09,392078.97,86066.12,Cash,Completed,2023,8,August,Q3
ORD10267,2023-08-31,CUST1076,Smartphone,Electronics,Central,Sneha,Distributor,4,38988.08,0.1,155952.32,15595.23,140357.09,117899.96,22457.13,Credit Card,Completed,2023,8,August,Q3
ORD10268,2023-09-01,CUST1002,Mouse,Accessories,South,Amit,Online,6,1211.73,0.1,7270.38,727.04,-6543.34,4580.34,-1963.0,,Returned,2023,9,September,Q3
ORD10269,2023-09-02,CUST1002,Office Chair,Furniture,East,Sneha,Distributor,5,12411.97,0.2,62059.85,12411.97,49647.88,37732.39,11915.49,UPI,Completed,2023,9,September,Q3
ORD10270,2023-09-03,CUST1152,Printer,Office Equipment,South,Arjun,Online,2,14916.42,0.0,29832.84,0.0,29832.84,24761.26,5071.58,Debit Card,Completed,2023,9,September,Q3
ORD10271,2023-09-04,CUST1082,Mouse,Accessories,North,Arjun,Distributor,7,1243.18,0.1,8702.26,870.23,7832.03,5482.42,2349.61,Net Banking,Completed,2023,9,September,Q3
ORD10272,2023-09-05,CUST1132,Desk,Furniture,West,Arjun,Online,4,17382.03,0.05,69528.12,3476.41,66051.71,52180.85,13870.86,UPI,Completed,2023,9,September,Q3
