Date,City,Temperature,Min_Temperature,Max_Temperature,Rainfall,Humidity,Wind_Speed,Pressure,Weather_Condition
2024-11-17,Bengaluru,17.0,8.93,22.62,1.04,79.16,5.07,1013.41,Cold
2023-03-14,Delhi,26.4,17.48,33.08,1.33,72.79,17.14,1014.83,Clear
2024-04-04,Bengaluru,37.57,30.79,44.18,0.06,50.67,10.28,1016.53,Hot
2023-06-29,Bengaluru,34.26,28.2,41.59,3.64,55.1,15.31,1008.76,Clear
2022-06-29,Hyderabad,33.58,27.38,39.99,6.69,61.51,16.5,1010.8,Clear
2023-09-25,Pune,21.6,15.8,25.66,4.63,78.24,12.08,1014.91,Clear
2024-07-25,Bengaluru,31.81,27.28,39.7,16.11,73.42,17.22,1007.85,Rainy
2023-05-12,Mumbai,32.62,26.9,38.7,0.19,53.96,16.19,1006.31,Clear
2022-08-15,Hyderabad,31.72,26.06,37.2,1.98,62.49,13.0,1017.35,Clear
2023-10-10,Bengaluru,16.35,9.19,21.01,8.48,98.0,9.61,1014.15,Cold
2024-06-16,Delhi,39.75,31.37,46.39,3.59,60.9,11.13,1012.21,Hot
2022-04-07,Chennai,38.59,33.3,43.71,1.09,31.05,14.49,1009.32,Hot
2024-06-06,Hyderabad,38.91,31.21,46.65,9.22,60.31,13.67,1013.9,Hot
2023-09-03,Bengaluru,29.05,21.54,36.17,3.91,71.11,7.52,1012.16,Clear
2022-09-10,Bengaluru,22.05,15.98,27.57,5.89,79.12,13.37,1016.06,Clear
2022-11-07,Hyderabad,21.03,12.71,26.86,0.43,70.38,10.1,1016.3,Clear
2023-07-16,Chennai,39.97,34.24,44.1,11.95,56.77,16.18,1014.31,Rainy
2024-10-14,Delhi,24.19,17.75,28.59,0.35,74.35,12.75,1018.47,Clear
2022-07-28,Mumbai,38.13,30.12,43.97,4.23,51.28,11.89,1020.86,Hot
2022-07-17,Delhi,39.99,34.6,45.28,17.1,66.4,19.58,1024.71,Rainy
2024-06-18,Hyderabad,36.21,30.37,43.9,7.43,68.2,14.6,1007.6,Hot
2024-06-29,Delhi,39.35,30.81,43.48,5.1,56.2,9.47,1016.72,Hot
2023-09-20,Bengaluru,24.99,17.2,31.14,11.38,88.67,17.96,1004.69,Rainy
2024-01-07,Bengaluru,16.41,12.19,20.78,4.49,84.14,11.02,1014.91,Cold
2023-12-31,Chennai,26.86,21.0,33.62,2.29,66.98,18.12,1016.42,Clear
2024-11-05,Delhi,20.33,13.44,24.98,1.53,86.69,12.07,1007.98,Cloudy
2022-05-29,Pune,35.25,27.56,40.11,1.6,34.37,19.76,1012.46,Hot
2022-07-02,Bengaluru,28.2,23.23,35.86,3.22,61.98,17.79,1006.18,Clear
2023-07-16,Mumbai,33.6,26.57,39.32,10.28,74.07,2.45,1009.52,Rainy
2024-03-23,Hyderabad,27.24,19.6,34.26,1.25,51.35,6.66,1007.66,Clear
2023-07-22,Delhi,30.82,25.29,35.36,2.39,53.03,18.23,1015.0,Clear
2024-08-18,Hyderabad,31.97,22.97,37.82,31.88,98.0,20.25,1018.64,Rainy
2023-11-11,Chennai,25.4,19.69,32.99,2.48,62.92,11.64,1008.18,Clear
2022-08-05,Bengaluru,29.52,22.83,35.24,1.48,64.83,11.59,1015.68,Clear
2023-04-03,Bengaluru,28.42,21.48,33.14,1.6,53.73,8.56,1009.28,Clear
2022-11-20,Pune,20.74,12.54,25.23,1.49,73.06,15.34,1013.68,Clear
2022-05-26,Hyderabad,30.14,23.98,34.29,0.24,38.23,16.54,1012.26,Clear
2022-10-30,Hyderabad,26.94,18.67,30.97,1.83,53.21,10.13,1021.69,Clear
2023-09-21,Delhi,29.7,22.07,33.86,2.77,56.58,12.49,1021.22,Clear
2024-05-03,Delhi,31.3,25.54,38.33,4.32,57.78,7.3,1016.96,Clear
2023-08-03,Hyderabad,27.49,21.14,34.93,28.2,98.0,7.63,1016.77,Rainy
2023-11-18,Pune,19.09,12.12,25.78,1.94,78.81,13.25,1015.65,Clear
2023-12-26,Hyderabad,22.04,16.64,27.47,9.68,86.1,15.36,1005.25,Cloudy
2022-03-06,Hyderabad,27.06,20.67,33.49,2.05,78.12,10.51,1009.27,Clear
2022-03-07,Pune,24.48,16.78,30.27,1.4,68.76,19.11,1015.2,Clear
2024-03-24,Bengaluru,20.42,11.81,28.09,0.51,65.48,11.33,1015.48,Clear
2023-11-06,Chennai,25.77,18.42,32.22,0.02,71.89,7.07,1021.27,Clear
2022-11-30,Chennai,21.74,17.6,28.51,1.55,76.94,7.9,1015.72,Clear
2024-10-05,Chennai,34.33,25.76,41.91,0.88,46.47,16.14,1019.26,Clear
2022-03-26,Delhi,24.66,17.64,32.06,1.51,64.65,17.08,1010.28,Clear
2023-01-17,Mumbai,23.94,18.55,28.82,2.02,66.6,7.58,1013.1,Clear
2023-08-03,Bengaluru,28.38,22.85,35.75,23.2,98.0,7.99,1016.95,Rainy
2024-11-19,Delhi,22.84,18.59,28.77,0.64,67.95,13.92,1016.86,Clear
2024-06-27,Pune,35.61,27.54,41.59,11.54,67.55,10.88,1012.56,Rainy
2024-09-05,Bengaluru,26.26,19.42,31.49,12.46,88.81,8.01,998.67,Rainy
2022-09-06,Chennai,32.08,27.41,38.84,13.89,71.61,15.88,1016.78,Rainy
2024-04-17,Bengaluru,30.26,25.97,36.4,0.35,50.71,7.44,1017.97,Clear
2024-03-21,Bengaluru,23.17,16.8,27.99,5.61,85.35,13.36,1009.35,Cloudy
2023-06-20,Mumbai,39.52,35.1,45.27,6.06,65.83,4.1,1015.76,Hot
2023-05-07,Mumbai,35.65,30.99,42.47,2.87,61.4,11.74,1012.36,Hot
2022-07-09,Bengaluru,36.2,31.29,41.59,7.0,73.35,16.3,1013.14,Hot
2023-09-28,Hyderabad,27.86,22.36,33.93,19.77,88.3,8.74,1016.51,Rainy
2022-03-09,Pune,32.71,24.46,38.63,0.88,61.07,7.77,1016.32,Clear
2022-05-08,Pune,37.8,30.98,45.25,5.08,42.75,9.87,1011.03,Hot
2024-05-21,Bengaluru,29.46,25.1,35.69,0.84,62.41,12.84,1011.47,Clear
2023-09-13,Delhi,25.95,21.74,31.83,4.49,70.28,17.9,1010.83,Clear
2024-12-15,Mumbai,21.45,14.3,26.66,3.14,80.55,12.51,1004.1,Cloudy
2022-08-01,Chennai,35.8,29.06,41.89,7.64,66.09,12.99,1011.88,Hot
2022-07-07,Bengaluru,27.21,19.99,34.84,12.97,82.71,14.34,1012.53,Rainy
2023-10-16,Hyderabad,26.06,20.91,30.41,2.88,69.06,13.81,1019.71,Clear
2022-03-01,Delhi,30.26,24.78,37.91,1.82,54.11,11.15,1006.52,Clear
2023-11-23,Bengaluru,19.65,12.22,24.83,0.49,69.16,16.75,1006.15,Clear
2024-11-16,Chennai,26.08,20.18,32.31,0.86,61.08,5.9,1005.59,Clear
2022-02-07,Mumbai,26.6,22.46,32.94,0.63,50.27,17.12,1008.92,Clear
2022-08-11,Chennai,38.4,30.69,44.44,3.07,54.54,11.71,1019.56,Hot
2024-03-15,Bengaluru,19.74,11.71,25.53,1.54,78.08,13.72,1011.52,Clear
2023-06-29,Mumbai,34.94,28.03,42.01,13.63,72.84,15.36,1013.25,Rainy
2022-10-24,Mumbai,26.57,17.66,31.33,0.58,63.7,14.29,1011.58,Clear
2023-07-09,Chennai,38.94,31.8,42.95,36.08,96.26,16.96,1011.87,Heavy Rain
2023-02-25,Chennai,28.11,19.52,34.62,3.6,76.29,8.41,999.25,Clear
2024-04-10,Hyderabad,23.93,18.5,29.9,2.67,69.0,14.02,1016.51,Clear
2024-03-23,Chennai,32.96,25.47,37.48,4.18,52.6,16.87,1005.83,Clear
2024-03-15,Delhi,27.93,23.42,35.22,3.03,53.46,15.66,1016.78,Clear
2024-12-08,Delhi,17.99,9.53,22.64,,88.63,11.52,1005.41,Cold
2024-06-05,Delhi,31.08,24.42,38.2,5.31,76.96,11.31,1010.84,Clear
2023-05-23,Delhi,30.18,24.07,37.22,4.82,67.03,12.34,1006.11,Clear
2024-02-15,Pune,21.07,14.23,27.8,1.63,68.28,18.21,1012.2,Clear
2023-06-13,Hyderabad,39.7,30.91,45.46,16.93,58.4,15.13,1004.19,Rainy
2022-11-22,Pune,18.85,13.21,23.28,2.9,79.86,4.59,1014.31,Clear
2023-11-13,Mumbai,23.33,16.52,29.54,0.07,69.16,15.83,1023.62,Clear
2024-01-07,Pune,25.41,19.24,31.6,2.29,72.23,5.48,1018.91,Clear
2024-05-28,Bengaluru,30.51,22.12,37.17,0.25,60.58,17.02,1015.33,Clear
2023-10-26,Bengaluru,21.35,17.29,26.06,0.52,73.32,15.42,1008.38,Clear
2022-05-15,Hyderabad,37.78,32.6,42.47,0.28,54.88,12.0,1012.33,Hot
2023-01-09,Chennai,25.61,19.67,31.02,1.54,60.75,5.42,1015.09,Clear
2023-04-08,Pune,32.68,26.9,37.68,2.46,75.4,13.84,1021.8,Clear
2024-10-19,Delhi,26.33,20.34,31.0,1.24,66.37,7.14,1000.7,Clear
2023-10-13,Chennai,26.65,21.45,31.61,1.7,70.15,15.96,1014.69,Clear
2023-06-06,Pune,38.6,30.14,45.46,23.49,76.6,7.63,1018.0,Rainy
2022-04-27,Bengaluru,29.75,23.46,35.15,0.11,56.63,8.3,1006.58,Clear
2022-06-30,Chennai,37.61,30.87,41.65,21.4,73.58,17.06,1008.52,Rainy
2024-01-07,Mumbai,24.87,18.87,32.68,0.17,72.23,10.36,1017.11,Clear
2024-09-16,Chennai,31.83,24.96,38.86,9.43,61.88,8.02,1013.64,Clear
2023-11-25,Pune,17.48,11.7,24.21,1.17,80.29,12.53,1013.81,Cold
2023-09-18,Mumbai,27.43,18.51,34.1,11.99,72.87,12.81,1005.71,Rainy
2022-07-16,Bengaluru,34.7,27.42,42.22,5.5,55.23,7.74,1015.32,Clear
2022-02-23,Bengaluru,29.22,21.7,34.87,0.3,61.67,8.5,1003.27,Clear
2023-04-04,Pune,33.41,27.68,40.45,1.13,57.31,14.09,1009.37,Clear
2023-05-15,Pune,36.59,32.45,44.32,0.19,47.05,10.6,1011.1,Hot
2024-02-03,Pune,26.16,18.24,33.28,1.75,66.08,12.65,1011.49,Clear
2023-09-21,Hyderabad,31.17,26.53,38.84,16.62,70.74,10.18,1007.24,Rainy
2022-12-13,Mumbai,22.84,14.66,30.13,5.63,62.08,11.25,1010.81,Clear
2022-11-06,Pune,21.58,16.41,27.81,0.62,69.36,15.85,1007.07,Clear
2023-01-25,Pune,22.43,15.56,29.5,0.55,58.34,13.51,1006.84,Clear
2024-01-18,Mumbai,22.32,13.76,30.09,6.64,80.61,13.09,1007.01,Cloudy
2022-11-20,Chennai,27.52,20.84,34.72,1.17,72.54,20.0,1010.19,Clear
2023-11-03,Chennai,21.93,13.21,27.71,0.56,75.22,10.46,1012.37,Clear
2023-11-01,Pune,22.76,17.54,27.95,4.14,90.48,8.13,1017.74,Cloudy
2024-07-03,Chennai,36.65,31.91,44.3,3.48,52.27,10.84,1016.87,Hot
2024-03-23,Mumbai,30.22,23.64,36.54,3.32,78.4,14.41,1007.46,Clear
2022-06-07,Mumbai,30.5,26.37,35.87,47.03,98.0,4.7,1023.64,Heavy Rain
2022-12-18,Mumbai,24.9,20.86,29.77,1.03,81.46,14.4,1015.34,Cloudy
2023-01-28,Pune,25.94,17.54,33.8,1.08,61.02,14.47,1005.46,Clear
2022-06-02,Hyderabad,30.0,23.85,36.96,13.02,82.98,15.96,1009.41,Rainy
2024-11-30,Hyderabad,23.47,18.58,30.11,0.44,71.03,15.0,1008.32,Clear
2022-01-20,Pune,21.93,15.88,29.74,1.58,66.2,10.03,1001.95,Clear
2022-11-22,Chennai,25.08,18.41,30.74,0.18,65.07,13.53,1010.86,Clear
2023-02-07,Chennai,25.48,18.2,31.11,1.62,63.05,6.03,1010.52,Clear
2024-08-07,Pune,32.92,28.9,40.87,10.98,69.53,12.65,1011.51,Rainy
2022-10-22,Delhi,21.45,15.22,28.59,1.0,83.93,18.29,1011.07,Cloudy
2022-04-06,Hyderabad,34.54,28.04,41.13,0.78,44.19,16.53,1001.83,Clear
2023-02-21,Pune,21.58,14.33,25.91,2.09,88.22,10.65,1010.46,Cloudy
2024-07-15,Bengaluru,29.68,23.3,34.86,3.12,67.64,8.52,1012.05,Clear
2022-09-02,Hyderabad,27.93,23.65,35.92,5.53,62.17,11.11,1015.74,Clear
2022-03-29,Bengaluru,26.92,22.03,32.98,0.86,59.1,12.91,1009.05,Clear
2023-04-22,Mumbai,33.66,29.2,40.16,0.2,56.36,2.0,1011.81,Clear
2024-03-06,Pune,28.22,23.39,33.39,1.94,59.76,11.06,1009.55,Clear
2024-02-05,Hyderabad,19.01,12.5,23.53,1.26,77.2,7.55,1014.66,Clear
2022-10-29,Pune,23.37,15.09,30.07,1.61,69.57,9.99,1017.53,Clear
2023-05-29,Hyderabad,39.19,30.52,44.27,1.27,42.79,11.74,1010.45,Hot
2023-03-31,Pune,31.89,26.8,38.06,4.56,54.88,13.96,1016.62,Clear
2022-12-30,Bengaluru,19.42,11.02,26.97,3.04,,8.16,1007.05,Cloudy
2023-06-11,Delhi,37.4,28.43,43.47,15.27,65.84,8.25,1007.64,Rainy
2023-02-14,Hyderabad,23.67,18.15,28.88,3.08,72.56,3.84,1007.73,Clear
2023-07-24,Hyderabad,38.85,30.06,44.81,3.43,55.05,8.87,1018.48,Hot
2024-06-10,Chennai,40.5,34.0,48.35,7.43,63.84,9.92,1007.93,Hot
2022-12-07,Pune,26.35,20.32,32.06,0.99,53.83,11.71,1012.36,Clear
2022-05-06,Bengaluru,32.3,27.3,37.19,1.0,52.76,2.0,1015.4,Clear
2023-12-16,Chennai,21.17,16.65,27.15,0.24,71.02,11.22,1021.83,Clear
2022-03-21,Mumbai,31.71,26.03,36.26,2.15,66.89,12.73,1013.24,Clear
2022-06-17,Mumbai,43.03,35.57,51.0,7.34,51.09,9.86,1003.88,Hot
2024-11-04,Hyderabad,21.3,15.07,28.03,0.27,70.29,11.6,1008.36,Clear
2023-03-24,Pune,28.71,19.74,35.99,0.8,69.48,11.77,1009.62,Clear
2022-06-22,Delhi,37.85,33.31,45.51,5.93,56.27,13.6,1011.26,Hot
2022-08-01,Delhi,31.32,22.76,35.54,10.47,69.65,11.11,1007.98,Rainy
2023-08-28,Hyderabad,32.73,24.84,37.13,9.27,73.06,13.7,1010.78,Clear
2023-06-22,Hyderabad,35.93,31.35,41.74,14.75,75.77,8.77,1000.46,Rainy
2022-09-09,Bengaluru,28.62,20.13,33.74,7.91,69.06,15.96,1006.1,Clear
2023-12-11,Pune,18.48,14.06,24.36,1.53,79.21,14.79,1006.46,Clear
2022-06-29,Mumbai,37.79,32.23,43.81,16.64,72.76,8.83,1014.7,Rainy
2023-01-14,Mumbai,22.93,15.22,28.9,0.16,65.38,16.14,1010.63,Clear
2022-10-15,Hyderabad,24.54,16.35,31.02,2.25,63.01,15.04,1003.92,Clear
2024-11-03,Chennai,29.13,22.87,34.99,1.15,57.88,11.53,1003.42,Clear
2022-02-10,Delhi,21.87,15.77,28.2,1.54,74.71,8.55,1005.78,Clear
2022-09-01,Pune,28.05,20.08,33.12,9.76,83.41,17.2,1002.01,Cloudy
2023-12-09,Delhi,18.77,14.5,25.53,0.34,89.27,16.14,1011.04,Cloudy
2024-12-29,Hyderabad,19.31,11.19,27.31,1.39,79.0,3.27,1008.13,Clear
2022-03-12,Chennai,36.17,28.11,40.55,0.33,57.34,8.49,1018.04,Hot
2022-10-22,Chennai,24.73,19.63,28.73,2.16,75.27,13.74,1009.19,Clear
2022-07-20,Bengaluru,38.59,32.28,43.05,12.42,57.04,17.65,1009.52,Rainy
2023-09-30,Hyderabad,28.72,23.92,34.85,9.09,71.72,13.02,1010.4,Clear
2024-11-23,Mumbai,18.23,9.69,25.72,2.97,71.25,7.95,1002.32,Clear
2024-07-18,Delhi,31.08,25.49,36.62,1.28,46.84,9.11,1017.67,Clear
2024-08-15,Delhi,31.72,24.5,38.41,4.96,68.58,10.05,1016.1,Clear
2022-10-30,Chennai,32.04,23.54,37.78,0.16,52.7,13.02,1024.09,Clear
2023-12-31,Hyderabad,18.47,14.09,25.48,3.58,73.76,12.45,1004.01,Clear
2023-06-23,Mumbai,36.54,31.56,42.55,18.38,76.09,9.3,1017.89,Rainy
2022-02-20,Mumbai,26.16,19.55,32.68,0.79,77.45,15.49,1012.92,Clear
2024-09-29,Mumbai,31.1,25.4,37.84,20.99,86.67,18.92,1000.77,Rainy
2023-07-28,Delhi,35.72,29.31,42.43,11.97,65.91,14.41,1008.41,Rainy
2023-01-28,Bengaluru,17.78,12.33,22.08,0.23,75.9,14.76,1014.43,Cold
2023-02-24,Hyderabad,26.52,19.77,33.68,0.29,68.68,12.94,1006.94,Clear
2022-01-06,Pune,26.26,21.49,33.44,4.47,64.3,8.09,1009.47,Clear
2023-01-09,Mumbai,21.68,13.69,26.99,0.34,65.15,8.92,1005.52,Clear
2023-06-29,Hyderabad,41.16,33.22,48.9,8.65,61.54,11.18,1015.75,Hot
2023-10-02,Bengaluru,22.76,17.74,28.04,0.56,66.91,12.96,1012.82,Clear
2024-11-21,Hyderabad,18.93,10.37,24.77,1.6,81.9,10.38,1017.4,Cloudy
2022-11-05,Mumbai,25.11,17.4,32.5,0.27,57.8,7.21,1016.32,Clear
2022-02-18,Pune,22.58,14.41,29.4,1.8,73.66,14.58,1010.4,Clear
2023-01-13,Delhi,24.15,17.26,32.0,0.41,76.71,17.0,1012.76,Clear
2023-02-28,Bengaluru,23.7,17.71,28.87,1.75,61.14,6.45,1011.14,Clear
2024-06-01,Pune,37.17,29.38,43.57,10.49,66.72,12.44,1006.78,Rainy
2024-11-20,Bengaluru,18.3,10.48,23.16,0.4,76.16,12.29,1012.72,Clear
2022-01-09,Bengaluru,17.24,9.23,23.15,1.54,85.02,11.87,1013.75,Cold
2022-12-22,Hyderabad,14.44,7.64,19.87,2.69,89.24,19.42,1006.25,Cold
2023-06-16,Bengaluru,30.47,25.61,37.95,4.44,64.06,13.94,1012.71,Clear
2022-02-27,Chennai,25.46,17.73,32.55,0.94,58.49,10.74,1007.48,Clear
2023-11-17,Hyderabad,25.78,21.5,32.67,0.64,63.37,7.37,1005.67,Clear
2024-11-27,Pune,23.84,17.01,29.05,0.67,76.98,6.03,1012.35,Clear
2022-05-17,Delhi,32.76,24.22,39.02,2.36,68.9,16.15,1002.04,Clear
2024-03-03,Delhi,28.39,23.22,33.14,1.26,60.68,10.36,1005.39,Clear
2023-12-24,Bengaluru,17.12,10.51,23.61,4.99,92.22,17.89,1013.04,Cold
2022-06-09,Delhi,35.46,29.71,42.54,7.56,63.6,3.07,1010.95,Hot
2023-02-10,Bengaluru,22.56,15.97,30.09,2.06,69.48,8.37,1015.59,Clear
2023-10-25,Chennai,21.25,13.66,26.2,1.85,79.99,12.1,1012.87,Clear
2023-11-15,Bengaluru,20.24,11.46,27.5,1.06,91.31,16.46,1011.87,Cloudy
2024-09-22,Pune,28.9,20.05,35.45,17.66,87.6,12.18,1005.12,Rainy
2024-02-24,Hyderabad,21.67,15.57,26.94,2.66,66.1,7.27,1012.22,Clear
2024-01-25,Hyderabad,15.52,11.28,22.84,0.16,75.07,18.21,1013.38,Cold
2022-03-20,Pune,28.49,21.83,33.66,1.01,52.96,14.32,1011.68,Clear
2024-01-06,Pune,26.63,18.58,31.6,1.53,71.82,12.68,1013.0,Clear
2022-08-16,Pune,28.32,20.35,34.05,14.79,82.07,9.68,1012.68,Rainy
2024-06-13,Hyderabad,39.87,33.18,44.04,4.35,58.93,9.66,1007.37,Hot
2022-07-05,Delhi,39.82,32.01,47.29,26.46,85.23,10.49,1004.63,Rainy
2023-05-11,Chennai,34.56,29.04,40.34,1.04,62.21,13.83,1016.1,Clear
2023-04-25,Hyderabad,36.33,31.03,41.79,3.92,55.2,13.42,1012.33,Hot
2022-11-19,Mumbai,28.18,22.44,33.77,0.45,56.27,8.31,1006.98,Clear
2022-09-06,Mumbai,24.8,20.75,31.34,13.64,91.07,9.55,1013.81,Rainy
2022-10-13,Bengaluru,23.76,18.25,29.75,4.34,76.42,11.8,1006.57,Clear
2023-05-28,Pune,30.8,22.71,38.45,1.61,48.83,2.0,1016.42,Clear
2023-08-25,Chennai,31.83,25.23,36.56,7.12,65.19,2.77,1015.38,Clear
2022-11-07,Pune,18.75,12.09,23.21,0.3,70.03,8.56,1018.5,Clear
2024-03-22,Mumbai,30.02,24.63,36.59,2.66,64.19,13.36,1019.5,Clear
2022-03-31,Bengaluru,23.24,17.61,28.37,0.27,88.28,17.31,1011.62,Cloudy
2024-07-15,Hyderabad,30.04,24.25,34.95,2.36,71.51,3.16,1012.94,Clear
2022-10-07,Pune,23.21,14.49,27.24,0.78,68.62,8.79,1012.17,Clear
2023-01-12,Chennai,22.77,15.63,29.03,1.11,70.1,15.94,1004.98,Clear
2022-04-02,Mumbai,30.28,23.48,34.9,1.75,57.92,6.37,1008.11,Clear
2022-12-25,Pune,22.06,17.13,29.69,2.97,71.2,11.17,1018.35,Clear
2022-11-15,Mumbai,19.77,14.0,26.25,3.85,72.55,9.86,1003.46,Clear
2024-01-18,Bengaluru,18.93,14.54,25.14,2.4,84.68,7.3,1004.34,Cloudy
2023-05-20,Pune,35.86,31.57,42.24,0.72,50.32,7.1,1014.17,Hot
2024-01-01,Chennai,23.46,16.98,29.92,1.32,71.62,10.1,1011.56,Clear
2024-11-19,Pune,20.09,13.04,26.96,1.46,75.93,6.09,1009.51,Clear
2024-07-21,Mumbai,40.25,34.51,46.86,9.06,43.16,16.33,1002.81,Hot
2024-01-26,Bengaluru,22.75,18.73,28.55,2.15,80.33,8.44,1007.27,Cloudy
2022-10-09,Delhi,24.98,20.18,30.41,0.51,58.22,15.61,1001.94,Clear
2023-03-16,Pune,24.69,18.88,31.99,0.08,68.19,12.07,1011.9,Clear
2024-04-08,Mumbai,35.01,30.22,40.84,0.97,44.91,18.11,1012.97,Hot
2022-11-30,Hyderabad,21.71,15.43,29.15,1.23,75.22,8.88,1009.54,Clear
2022-04-03,Pune,37.14,28.42,42.2,0.59,50.98,17.09,1013.39,Hot
2022-05-20,Pune,36.46,32.35,41.8,3.01,54.33,11.25,1016.69,Hot
2022-11-21,Delhi,22.4,14.1,27.95,0.3,61.73,9.7,1017.14,Clear
2023-12-24,Chennai,27.57,20.2,33.51,1.89,53.21,8.49,1010.43,Clear
2022-11-15,Delhi,18.78,10.07,23.9,2.72,76.38,6.15,1011.97,Clear
2023-12-08,Mumbai,17.99,11.22,24.1,2.6,83.01,10.49,1017.57,Cold
2023-11-22,Delhi,16.04,10.1,23.14,1.07,72.66,9.49,1011.34,Cold
2022-06-03,Bengaluru,31.77,27.15,36.92,5.02,66.89,10.01,1002.03,Clear
2023-04-11,Chennai,36.49,28.79,41.86,0.55,47.23,15.18,1006.38,Hot
2022-09-23,Mumbai,34.48,25.7,39.28,25.69,87.89,14.37,997.3,Rainy
2022-01-23,Chennai,24.87,17.28,30.22,2.42,72.15,18.01,1004.46,Clear
2024-01-08,Delhi,20.46,15.02,27.28,2.52,73.01,9.93,1009.64,Clear
2023-07-11,Bengaluru,33.4,24.97,41.11,19.54,75.2,8.37,1016.49,Rainy
2024-06-04,Bengaluru,34.5,29.04,39.36,17.55,82.32,18.4,1019.29,Rainy
2023-02-05,Bengaluru,21.17,12.66,26.53,3.09,94.74,19.59,1010.42,Cloudy
2023-09-17,Pune,29.44,24.39,35.57,16.33,75.12,14.36,1014.79,Rainy
2022-01-15,Mumbai,27.28,18.42,35.13,1.27,51.77,12.24,1024.32,Clear
2022-10-01,Hyderabad,23.81,17.96,31.43,1.81,69.56,16.07,1006.65,Clear
2024-05-26,Chennai,37.8,32.49,42.14,0.57,42.91,9.09,1014.32,Hot
2023-12-12,Delhi,17.36,10.31,23.45,1.42,62.61,13.47,1002.25,Cold
2022-01-09,Mumbai,23.96,17.6,28.44,3.19,76.91,11.86,1019.82,Clear
2024-04-22,Mumbai,31.7,27.54,36.8,1.19,53.55,7.16,1012.28,Clear
2023-03-26,Delhi,25.64,19.17,32.11,1.85,70.7,11.88,1013.66,Clear
2022-11-29,Mumbai,28.21,23.87,33.69,1.53,67.84,8.86,1005.09,Clear
2022-12-07,Chennai,22.75,15.31,27.49,1.8,67.49,10.25,1012.87,Clear
2022-04-06,Delhi,34.08,29.14,41.39,1.4,61.19,13.92,1015.58,Clear
2023-04-21,Chennai,37.03,31.25,42.06,2.19,51.38,12.86,1011.19,Hot
2022-01-28,Chennai,24.3,20.07,32.06,4.21,67.99,11.51,1012.76,Clear
2024-06-01,Delhi,30.91,23.48,36.88,3.84,71.87,11.63,1008.13,Clear
2022-01-15,Chennai,19.5,11.64,25.43,4.79,74.08,11.08,1009.42,Clear
2024-03-28,Hyderabad,30.09,26.01,36.49,4.25,56.58,11.83,1010.17,Clear
2022-07-19,Chennai,36.66,31.34,41.98,24.57,87.02,17.27,1009.84,Rainy
2022-02-03,Hyderabad,20.42,15.42,27.76,0.7,62.16,13.53,1014.71,Clear
2024-02-08,Bengaluru,24.14,16.52,28.3,2.01,76.56,5.41,1013.87,Clear
2023-08-02,Chennai,33.04,24.46,40.8,10.65,67.88,6.17,1010.92,Rainy
2024-01-15,Pune,23.91,18.81,29.92,2.82,74.99,17.24,1019.58,Clear
2024-06-20,Hyderabad,35.65,28.04,43.0,15.39,67.92,17.69,1008.21,Rainy
2022-08-04,Delhi,28.96,21.64,35.41,,87.44,11.21,1009.13,Rainy
2024-11-22,Chennai,20.51,11.77,28.41,1.65,68.65,8.25,1019.7,Clear
2023-07-04,Bengaluru,34.53,26.31,39.66,18.18,68.24,21.53,1013.61,Rainy
2023-09-26,Delhi,29.16,24.32,35.98,16.96,86.45,18.69,1017.35,Rainy
2022-07-16,Delhi,29.29,21.2,35.48,16.08,95.02,11.51,1007.91,Rainy
2024-01-06,Delhi,17.65,13.06,22.68,3.29,80.74,9.36,1012.49,Cold
2024-09-25,Hyderabad,24.37,17.6,30.56,17.16,91.46,15.86,1011.99,Rainy
2024-03-31,Pune,26.87,19.46,34.51,0.01,55.53,8.6,1010.61,Clear
2023-12-14,Mumbai,19.58,13.9,23.94,1.58,74.23,17.49,1007.08,Clear
2024-12-08,Pune,18.12,10.08,24.46,0.21,78.8,11.79,1017.77,Clear
2023-06-12,Pune,29.94,24.8,36.43,11.6,72.81,11.18,1015.6,Rainy
2023-07-15,Pune,30.49,25.94,36.45,5.17,71.0,14.27,1009.52,Clear
2024-02-12,Chennai,28.48,19.78,32.86,1.22,58.54,13.7,1010.11,Clear
2022-07-16,Mumbai,38.66,33.59,44.69,16.73,74.67,12.96,1025.01,Rainy
2022-06-18,Hyderabad,38.18,29.4,45.98,25.47,79.78,11.41,1006.11,Rainy
2022-04-27,Pune,27.49,21.27,33.42,1.67,62.43,15.59,1014.11,Clear
2024-01-23,Mumbai,22.1,16.02,28.98,1.08,76.35,15.59,1012.19,Clear
2022-08-30,Bengaluru,36.62,28.01,42.67,17.57,75.35,10.48,1006.65,Rainy
2023-03-09,Mumbai,26.85,19.72,33.84,2.67,73.74,13.3,1010.57,Clear
2022-12-06,Delhi,24.5,15.56,31.26,1.08,64.62,19.84,1025.36,Clear
2024-03-22,Chennai,27.21,20.95,31.63,6.3,74.73,9.26,1016.87,Clear
2023-04-01,Delhi,39.63,33.17,45.93,3.15,39.01,15.99,1009.48,Hot
2022-02-17,Delhi,18.59,10.26,24.93,1.02,69.07,12.8,1008.43,Clear
2022-04-26,Chennai,35.55,29.5,43.14,0.85,43.23,16.79,1015.33,Hot
2022-02-06,Delhi,20.63,13.64,26.95,0.14,62.33,7.66,1007.08,Clear
2022-03-26,Mumbai,31.44,23.91,36.05,1.64,48.4,19.55,1012.92,Clear
